province,name,link,description,price,name_nearby_place,hotel_class,img_origin,location_rating,animates
Bà Rịa - Vũng Tàu,Ngọc Huyền Hotel Vũng Tàu - Lê Trọng Tấn,https://www.booking.com/hotel/vn/ngoc-huyen-cn2-le-trong-tan-vung-tau.vi.html,Không có mô tả,360000,"Bãi Trước, Cảng hàng không quốc tế Tân Sơn Nhất, C.Tao Chinese Restaurant - Vũng Tàu",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipNQmjdWScJ1O_nAUaM-XPkAbp0Ilm8EJGzg0uJe=s10000, https://lh5.googleusercontent.com/p/AF1QipNvoh72BnmK6v-FRXISgAQorlp-5cFvqnsE1gCL=s10000, https://lh5.googleusercontent.com/p/AF1QipO2bpXUrbuP1AQR0veMlVzB40xv_xxtETOSVriQ=s10000, https://lh5.googleusercontent.com/p/AF1QipNhtGyHfIyoVhodlQm7rIy98FNTcor02p1Tk5it=s10000, https://lh5.googleusercontent.com/p/AF1QipMVx-Ypn_5IpMy3mAwg8xhaAvyxz34YMfYXRXzm=s10000, https://lh5.googleusercontent.com/p/AF1QipPbFEjXjIvkUxFOaltm5tTy7gWIWQSJS09cecl3=s10000, https://lh5.googleusercontent.com/p/AF1QipPMUXFIkUYh2NVX_-Q7q_988GKJF2ooCgl9gLBf=s10000, https://lh5.googleusercontent.com/p/AF1QipMwN7k2jqRkgEiRIq-rahO5QWf9uVxykmg_jdRa=s10000, https://lh5.googleusercontent.com/p/AF1QipPzqPxXioCqMVuooGJ062Ithx3BRCzjEScCqcth=s10000",3.6,"Free Wi-Fi, Free parking, Air conditioning, Room service, Airport shuttle, Full-service laundry, Smoke-free property"
Bà Rịa - Vũng Tàu,Seasons Hotel,Không có link,Không có mô tả,540000,"Bãi Trước, Cảng hàng không quốc tế Tân Sơn Nhất, Nhà Hàng Gành Hào 2",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipOaqz-6qXrZgVaQGFx30X_o6nd97H4lIW3rB0Hq=s10000, https://lh5.googleusercontent.com/p/AF1QipODKYAGWSxHtrLuUSWRnyBtnXjj9Fwn9Pwy151-=s10000, https://lh5.googleusercontent.com/p/AF1QipMyNudzRm9VTbqUt8XKHonq-z7MsB2QCn93TmBQ=s10000, https://lh5.googleusercontent.com/p/AF1QipOp_6OxzDPBfo2MVmmuHlvf5HsdMar5XN_Ect_B=s10000, https://lh5.googleusercontent.com/p/AF1QipPE1xZcPnl21871W_47H1AWhIaTBNLiKkXddf7p=s10000, https://lh5.googleusercontent.com/p/AF1QipMAtUGa6pgH2dyp3uxlmBdj_LD4VgwJfI4p__vw=s10000, https://lh5.googleusercontent.com/p/AF1QipOs8AhMVuUwrhj7yegQ8vhrL7hbZ68WOiRxYMnx=s10000, https://lh5.googleusercontent.com/p/AF1QipMIR8wrGAPn3WTOp1-F-79HphPZSqwjOVk-peAY=s10000, https://lh5.googleusercontent.com/p/AF1QipMNOQhRzrpz_9s9GLol6TPK37ApiW6P_M_tgAkq=s10000",4.1,"Free breakfast, Free Wi-Fi, Parking, Beach access, Full-service laundry"
Bà Rịa - Vũng Tàu,Xing Ocean Homestay & Coffee Vũng Tàu,https://www.facebook.com/xingoceanhomestayvungtau?mibextid=PtKPJ9,Không có mô tả,1103356,"Chùa Hộ Pháp (Thích Ca Phật Đài), Cảng hàng không quốc tế Tân Sơn Nhất, Nhà Hàng hải sản Lâm Đường - Vũng Tàu",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipPm1GXrdNmgSai3ghHqVQFxVhnYWK5RW25z9Bc=s10000, https://lh5.googleusercontent.com/p/AF1QipOs5iH3-ur47gb25Mjo9BeV50T8-KaL4YqACJA=s10000, https://lh5.googleusercontent.com/p/AF1QipP0x82WP_llhGhN6ZA3F9fM6XxmXt5nPHfvATw=s10000, https://lh5.googleusercontent.com/p/AF1QipP-l63wxTwbBRsvhoEIkDTL8UXYpJbx-TJ5gBD-=s10000, https://lh5.googleusercontent.com/p/AF1QipMs99AhIJ4iXC4FHaaIvAkkS3mf8B65kQT6Y7s=s10000, https://lh5.googleusercontent.com/p/AF1QipMl8pQV9H5y07CUyvJqch0J6rg9JCcvxHNZ0Fg=s10000, https://lh5.googleusercontent.com/p/AF1QipNibuyG9eSCltaUsepUaD5SaB5M60muU9M3NFI=s10000, https://lh5.googleusercontent.com/p/AF1QipPh9ig8QugLtSJCJgO1TljUcfrCx1wLhBlIq0k=s10000, https://lh5.googleusercontent.com/p/AF1QipMZGlJab9Fz3e3phlA8d683uq1OtsHsLbaXuRI=s10000",3.6,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Bà Rịa - Vũng Tàu,The Sóng Vũng Tàu,https://thesongvungtau.net/,Không có mô tả,500000,"Bãi Trước, Cảng hàng không quốc tế Tân Sơn Nhất, Nhà hàng cơm niêu - bia tươi Đức La Vita",Không có hạng sao,"https://images.trvl-media.com/lodging/93000000/92990000/92980400/92980324/82690413_z.jpg, https://images.trvl-media.com/lodging/93000000/92990000/92980400/92980324/89ce5d39_z.jpg, https://images.trvl-media.com/lodging/93000000/92990000/92980400/92980324/d6270e8d_z.jpg, https://lh5.googleusercontent.com/p/AF1QipMUecUbgqpDYdMZtzsITE1CjoROcGVWDWjdQGhC=s10000, https://lh5.googleusercontent.com/p/AF1QipMbnqrDVadN3UNZA0mtbrl2-qotiR1fJqzPjhpA=s10000, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/17/14/df/caption.jpg?w=1900&h=1400&s=1, https://images.trvl-media.com/lodging/109000000/108400000/108394600/108394523/w1227h692x3y0-852b8168_z.jpg, https://images.trvl-media.com/lodging/100000000/99260000/99252600/99252556/778f61a2_z.jpg, https://images.trvl-media.com/lodging/96000000/95690000/95681300/95681230/7a88b398_z.jpg",3.1,"Free Wi-Fi, Parking ($), Outdoor pool, Hot tub, Air conditioning, Fitness centre, Spa, Beach access, Restaurant, Kitchen in rooms, Airport shuttle, Full-service laundry, Accessible, Smoke-free property"
Bà Rịa - Vũng Tàu,Khu Nghỉ dưỡng Caroline Resort,https://www.booking.com/Pulse-Ym9vg6,Không có mô tả,410810,"Bãi biển Long Cung, Cảng hàng không quốc tế Tân Sơn Nhất, Nhà Hàng Hải Sản Gia Phát",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipPO30IK6FnGbS-zsYPjkkP0TUvC9nR2R9zf50Sd=s10000, https://lh5.googleusercontent.com/p/AF1QipNQFA_bSMWk2KQ7KXlvULcA_J3SXwgjwZQduZrY=s10000, https://lh5.googleusercontent.com/p/AF1QipMi7j7aBeZm0_EBuKuwe2B0FgrPEzU46n75yt2h=s10000, https://lh5.googleusercontent.com/p/AF1QipNpps2cxQf3Ea5KXpMnGlL4R8D5Gypc1xLeydVn=s10000, https://lh5.googleusercontent.com/p/AF1QipPUd8B1d9mpEpEgc4muJpquZ0yiFFRUeJLwmFCD=s10000, https://lh5.googleusercontent.com/p/AF1QipOM1BwdswZfZyxaBiD2EQG2ItJCXTzeGN52gQZ-=s10000, https://lh5.googleusercontent.com/p/AF1QipMw_dsOmEPDGaBU4SVrmvTvydpg_pFf4JHNI0Eo=s10000, https://lh5.googleusercontent.com/p/AF1QipNTXL0_nXcMlWaLjQKjlBvj1wLJlj3PnrQFahZ0=s10000, https://lh5.googleusercontent.com/p/AF1QipM3IQA0fbW4ZohvzTABHENg2tsFQwKoxaQjLGiQ=s10000",2.5,"Free breakfast, Free Wi-Fi, Free parking, Outdoor pool, Air conditioning, Pet-friendly, Beach access, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry"
Bà Rịa - Vũng Tàu,VINSEN HOTELS & RESORTS,https://vinsen.vn/,Không có mô tả,675000,"Bãi Trước, Cảng hàng không quốc tế Tân Sơn Nhất, Nhà hàng cơm niêu - bia tươi Đức La Vita",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipOKmD_Zh6obwlB85nArC5-P7vnKsTVOR_-bAOyT=s10000, https://lh5.googleusercontent.com/p/AF1QipPdi4qZRKy4SNnXmbCXrdWdgRjpDPwIMGdouJKF=s10000, https://lh5.googleusercontent.com/p/AF1QipOQniotYW6PVlYI76Y5FP31CvV5YKqD29qiKY-H=s10000, https://lh5.googleusercontent.com/p/AF1QipMeRF7qn5H2wQnd7eqY48Ga7j6oTk35oPKmlvGr=s10000, https://lh5.googleusercontent.com/p/AF1QipPMVlZ8OdpV9V4H3AqowM15RtZ8fIpRKw6e9s2E=s10000, https://lh5.googleusercontent.com/p/AF1QipN-_KO-Kw-uPLotKQZm272JhwR17N-i7zbuxmeu=s10000, https://lh5.googleusercontent.com/p/AF1QipNvK8l1JsWKclY8sRIp-Cc6gIY3nGA1dJCurJvy=s10000, https://lh5.googleusercontent.com/p/AF1QipPxEpN1Y8OrArIyw9RGKYgDexZax88_WEZPW-XE=s10000, https://lh5.googleusercontent.com/p/AF1QipM6gaRgP_wXui4M4nXvnwkZZ42SEtTNNoTllwX-=s10000",3.1,"Breakfast ($), Free Wi-Fi, Free parking, Outdoor pool, Hot tub, Air conditioning, Pet-friendly, Fitness centre, Spa, Restaurant, Room service, Kitchen in rooms, Airport shuttle, Golf, Full-service laundry, Accessible, Business centre, Child-friendly, Smoke-free property"
Bắc Giang,Marina Hotel Bac Giang,Không có link,Không có mô tả,586987,"Thành cổ Xương Giang, Cảng hàng không Quốc tế Nội Bài, Nhà hàng Tuấn Đạt",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipMpXyr2OG0G0hCbL8G9EB-DLGYfw42yYBlu2we2=s10000, https://lh5.googleusercontent.com/p/AF1QipNiS22B4QDwlMTiiAe5tYeO3rv7wFQL2Q15ct4P=s10000, https://lh5.googleusercontent.com/p/AF1QipM53AvZ2GYs6ZDF4yxykmXD4HdqE7-TY4Msbe9X=s10000, https://images.trvl-media.com/lodging/110000000/109330000/109329500/109329410/8b964656_z.jpg, https://lh5.googleusercontent.com/p/AF1QipN_WRD8VhbRzPslI5Y24CKXpyFw_ayNnd3PMgzQ=s10000, https://lh5.googleusercontent.com/p/AF1QipMDfthgQZlCh6WggV9yj6VOSccowsXRU6SktGMq=s10000, https://lh5.googleusercontent.com/p/AF1QipO0i8nBuC_yAVkxq7627YV4PYieieFcOe9kmEPn=s10000, https://lh5.googleusercontent.com/p/AF1QipMSNaGBaRJEmGsU0nAAVaCEGW7eE5I0LHFy_gRS=s10000, https://lh5.googleusercontent.com/p/AF1QipMdbwO7PUz1hXaYFlU59CtxKfmMTXuwdxiZIpMi=s10000",3.4,"Free Wi-Fi, Free parking, Air conditioning, Pet-friendly, Bar, Room service, Kitchen in some rooms, Full-service laundry, Accessible, Child-friendly"
Bắc Giang,Hotel Cozy VIP,http://khachsanbacgiang.com/,Không có mô tả,415820,"Đền Chùa Vẽ, Cảng hàng không Quốc tế Nội Bài, Nhà hàng ngựa hoang quý giang",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipPyuZvxTccGB_QZJoRexFuuJ3vf1mUH0LX5ScV_=s10000, https://lh5.googleusercontent.com/p/AF1QipNYlq2yIPq_w8ouinfLwCEdAlzlWUWrzBESSSbw=s10000, https://lh5.googleusercontent.com/p/AF1QipPAmZ-25bXWcUcgcPPQrp5ktfNgtuk8bmlpNVuE=s10000, https://lh5.googleusercontent.com/p/AF1QipMCBSqYiwTeDp4NIzsfuk6MuE4OiUTZFLtR6rKs=s10000, https://lh5.googleusercontent.com/p/AF1QipOwBikfrZER18yH3iRY_b6rUp0HIxuO3ZPgXY4q=s10000, https://lh5.googleusercontent.com/p/AF1QipP2pq_hOoZcYACMJNVq_GHnnv6_dbf__ZFtuN15=s10000, https://lh5.googleusercontent.com/p/AF1QipN0HEY9Ee-bZUNTQRt-9Eub9wn3WiS_TqYcgxu3=s10000, https://lh5.googleusercontent.com/p/AF1QipPxo6TWZPZU9L1wAhAHcN7XDrdRGUQF-gsH8pUf=s10000, https://lh5.googleusercontent.com/p/AF1QipMiqZ9j4JpKZcff_joHdieQ_Y_gGaaDRoGCCOvi=s10000",2.5,Free parking
Bắc Giang,KHÁCH SẠN THẮNG LỢI BẮC GIANG,Không có link,Không có mô tả,544999,"Thành cổ Xương Giang, Cảng hàng không Quốc tế Nội Bài, Nhà hàng 8286",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipMangRk8lCwpn5rGvf1CB6KU4ByrRUQSL6gY96w=s10000, https://lh5.googleusercontent.com/p/AF1QipPZEkJ_S1usvVn40j8Fl5X4pbKRepkeMS3SolSC=s10000, https://lh5.googleusercontent.com/p/AF1QipMTpEQTfk_lDYuWRJX2Xdt05pMsXVfj9feMPtzK=s10000, https://lh5.googleusercontent.com/p/AF1QipN3gECkX-RyjmcftTxsP2IafVbsLJK5n5peIJQV=s10000, https://lh5.googleusercontent.com/p/AF1QipOsFYWJrIUnfhQnsg2ebbQgcSqNHXDEIP-RymYv=s10000, https://lh5.googleusercontent.com/p/AF1QipNR97WIVQ014hvDteK5OCzVyKq0Crwzz7kYq-Ls=s10000, https://lh5.googleusercontent.com/p/AF1QipP1-4-cKEJ5TmK6rIv2ncw2YjqPIiqezIAB6_qa=s10000, https://lh5.googleusercontent.com/p/AF1QipMXipsdpBJxHli9CNoBq2ocpvLHDfSqwpFrZtc3=s10000, https://lh5.googleusercontent.com/p/AF1QipN6hl7KH6x2lhaNIvBtpxAro6K6cm3W36Q6N0ea=s10000",3.2,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Bắc Giang,Khách sạn Mường Thanh Grand Bắc Giang,Không có link,"Phòng ốc ấm cúng, một số phòng có bồn tạo sóng và nhìn ra thành phố, trong khách sạn cao cấp có spa và bể bơi.",1420359,"Quảng trường 3/2 TP. Bắc Giang, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Anh Đào",Khách sạn 4 sao,"https://images.trvl-media.com/lodging/10000000/9600000/9590300/9590288/d4ffcc66_z.jpg, https://lh5.googleusercontent.com/p/http://media.staticontent.com/media/pictures/a059777b-c012-42b9-a53c-76973618950e=s10000, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/87/53/78/muong-thanh-bac-giang.jpg?w=1200&h=800&s=1, https://lh5.googleusercontent.com/p/AF1QipN-1dYss6QdS5l27mi811468Poxm7NjS3SvUQY7=s10000, https://images.trvl-media.com/lodging/10000000/9600000/9590300/9590288/056c1592_z.jpg, https://lh5.googleusercontent.com/p/http://media.staticontent.com/media/pictures/e2863d26-7bef-41ea-828b-4951d80f23da=s10000, https://images.trvl-media.com/lodging/10000000/9600000/9590300/9590288/93d1cf06_z.jpg, https://images.trvl-media.com/lodging/10000000/9600000/9590300/9590288/82698d9b_z.jpg, https://lh5.googleusercontent.com/p/AF1QipMmzjnD6P-qiouk8pw2mqbja72qdi_ulcWWQe6u=s10000",3.4,"Free breakfast, Free Wi-Fi, Free parking, Outdoor pool, Hot tub, Air conditioning, Fitness centre, Spa, Bar, Restaurant, Room service, Airport shuttle, Full-service laundry, Accessible, Business centre, Child-friendly"
Bắc Giang,Mandala Hotel & Suites Bắc Giang,https://bacgiang.mandalahotels.com.vn/,Không có mô tả,0,"Thành cổ Xương Giang, Cảng hàng không Quốc tế Nội Bài, Mandala Dimsum Corner",Khách sạn 5 sao,"https://lh5.googleusercontent.com/p/AF1QipMdzntKHOsL3xxDwZ1ESyKgG31iL7Q8Wgh81h8D=s10000, https://photos.hotelbeds.com/giata/original/88/889934/889934a_hb_ro_077.jpg, https://lh5.googleusercontent.com/p/AF1QipOOstR7QX-AM9wrx143S8nz4yypGfJS9WNon5cx=s10000, https://lh5.googleusercontent.com/p/AF1QipPWw40fIlovep0CYGrR5lt1gnxLfho5GrQtYt3l=s10000, https://lh5.googleusercontent.com/p/AF1QipPCETcllgALipKLAhsXpzGl-Cy8ssDjNjurDRkz=s10000, https://lh5.googleusercontent.com/p/AF1QipNoPigTaDwzYI-3uY9MBmYGmXTJD6DK7_f7mxfh=s10000, https://photos.hotelbeds.com/giata/original/88/889934/889934a_hb_ro_026.jpg, https://lh5.googleusercontent.com/p/AF1QipMGckfUr5BiF0uDy-MbZ0PIA_6WR4QEDIrzy5CF=s10000, https://lh5.googleusercontent.com/p/AF1QipM5pxtpqYbwDoITgDmselp3eJUGf3n9KfvMZvXx=s10000",3.3,"Free breakfast, Free Wi-Fi, Free parking, Indoor pool, Air conditioning, Bar, Restaurant, Room service, Kitchen in some rooms, Airport shuttle, Full-service laundry, Accessible, Child-friendly, Smoke-free property"
Bắc Giang,Sky Hotel,Không có link,Không có mô tả,789430,"Đền Xương Giang, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Khánh Ly",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipOB0AFowPrgHuiof-WZGi5Kom6JBla2MdmAvhxM=s10000, https://lh5.googleusercontent.com/p/AF1QipPWQoTbSk3XH4FH5lGbopobpT2GAsS6mMD9cMNN=s10000, https://lh5.googleusercontent.com/p/AF1QipNNjnT1w6g4xG9ifWhZHzav5NJELUmshAOJfUvt=s10000, https://lh5.googleusercontent.com/p/AF1QipOQ67lJX1zo70HYiLi4ztmw27_Bj66jxhOZbe2z=s10000, https://lh5.googleusercontent.com/p/AF1QipP8RD2Xkw5SxdO9y7tHkhPCqDlEqcoPPEWzaPg5=s10000, https://lh5.googleusercontent.com/p/AF1QipMGQVcj5eaCEvUo0YqBTdHnkAFoEUonQbm0nPtf=s10000, https://lh5.googleusercontent.com/p/AF1QipNtcYhSYwR-56wekafhXq1FT9HbtyxXrEMcMeLe=s10000, https://lh5.googleusercontent.com/p/AF1QipOMijIPpcO7I-RLWi79r6a7eKmvHGqFwG3L-SDM=s10000, https://lh5.googleusercontent.com/p/AF1QipMPdEE_nI0hFXHAaH5mpW_vyyoy_vkkoi8oB10I=s10000",2.3,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Bắc Giang,RAVATEL LUXURY HOTEL BAC GIANG,http://ravatel.vn/,Không có mô tả,1348142,"Công viên Hoàng Hoa Thám, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Hải Sản Ghẹ Xanh Bắc Giang",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipO0WM1341gfVF0Jp3leYYDcSVsmoTLtM2Hw8PZA=s10000, https://images.trvl-media.com/lodging/84000000/83470000/83465600/83465551/f07b3d25_z.jpg, https://images.trvl-media.com/lodging/84000000/83470000/83465600/83465551/6010396b_z.jpg, https://lh5.googleusercontent.com/p/AF1QipMoQzLKxsAEEWcPUl76PqKL_NYXzP7Rog9cAVWK=s10000, https://lh5.googleusercontent.com/p/AF1QipP4edFk3XwT_9EHY_m5KqlNRo1lXecw3Ocof5sW=s10000, https://lh5.googleusercontent.com/p/AF1QipNRAzSUuS72gUzDFFS7BRmkW4hQEUl0S1wEGwPb=s10000, https://lh5.googleusercontent.com/p/AF1QipNJa8kXUJjb7tmKVJxbwsZ5-t1SXpk22W4WFeru=s10000, https://lh5.googleusercontent.com/p/AF1QipPNCCpaJUj12ciwpnl4wjwVhh8YDg9j4MdnFWvE=s10000, https://lh5.googleusercontent.com/p/AF1QipMTPD6L0P-NQeGTd_-dEvMegzidYpPT8H3GFUMa=s10000",2.9,"Free breakfast, Free Wi-Fi, Free parking, Pool, Hot tub, Air conditioning, Fitness centre, Restaurant, Room service, Kitchen in some rooms, Airport shuttle, Full-service laundry, Accessible, Child-friendly"
Bắc Giang,Khách sạn Hương Sen - Trung tâm chăm sóc sức khỏe,https://khachsanhuongsen.hotelonia.com/,Không có mô tả,345864,"Công viên Hoàng Hoa Thám, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Hải Sản Ghẹ Xanh Bắc Giang",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipOAo0ZBegAFoohiYUMNkzElLihTQR_Kbqnl7vCe=s10000, https://lh5.googleusercontent.com/p/AF1QipOqpPjFemtMcIWQKBuK4GAW6ELIVoWasJ1Zdatt=s10000, https://lh5.googleusercontent.com/p/AF1QipOtAyCRd1fRghxBKR1DRYhmYJklnWUiZGCzXjOc=s10000",3,"Free Wi-Fi, Free parking, Air conditioning, Full-service laundry, Child-friendly"
Bắc Giang,KHÁCH SẠN THẮNG LỢI 2 BẮC GIANG,Không có link,Không có mô tả,800000,"Bách Việt Lake - Hồ Bách Việt, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Khánh Ly",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipPBId8XJGlCMPHFoHxjne8L8FpsgLMopWLkQulP=s10000, https://lh5.googleusercontent.com/p/AF1QipPxIUzgtRbHQzW5EZpSTVV9sxSmKEUdq_vDcHIB=s10000, https://lh5.googleusercontent.com/p/AF1QipNQ_J3DgjSGfBTxEraNtwVCHG1aiVsk16QnRxY8=s10000, https://lh5.googleusercontent.com/p/AF1QipN6smcl2iZutyOiEtB3oZu9xU6oB06Dqk9EwvTL=s10000, https://lh5.googleusercontent.com/p/AF1QipN1z3H4_h52w7NrQaiZYOvfdA-nAkdoitzwFDZN=s10000, https://lh5.googleusercontent.com/p/AF1QipNmu6dHRAXj0DthX9UA2_vYjmcLG41Zn7zQ025m=s10000, https://lh5.googleusercontent.com/p/AF1QipNrGH1y_tgd40ck1geMpSsq81VpCqylKbUgSK0H=s10000, https://lh5.googleusercontent.com/p/AF1QipOWGFKA2_ZgytVvDsa5EGyTzF2BoW6C2nJRkr0R=s10000, https://lh5.googleusercontent.com/p/AF1QipNlbaaW1wGbvXTsIkKuzvZ39AfQjwKGRQzVdFwV=s10000",2.5,"Free Wi-Fi, Free parking, Hot tub, Air conditioning, Airport shuttle, Full-service laundry, Accessible"
Bắc Giang,Sojo Hotel Bac Giang,http://sojohotels.com/,Không có mô tả,1309049,"Thành cổ Xương Giang, Cảng hàng không Quốc tế Nội Bài, Mandala Dimsum Corner",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipPje72S_Cp46qhlcCP_xUivntjSz9vBpwWnjKq1=s10000, https://lh5.googleusercontent.com/p/AF1QipPYHQVBql-Rtwnmi6Bz3utIDg8OJhaMUc243YjQ=s10000, https://lh5.googleusercontent.com/p/AF1QipMtsCckH02wPTo0DMwZ7bXRzDniatY4BDmUspkg=s10000, https://cdn.worldota.net/t/1024x768/carsolize/ca/5c/ca5cebb085fa8de0b04339cfcc31c25c78ef3884.jpeg, https://lh5.googleusercontent.com/p/AF1QipN4iXC8obyVExxMv1vRKayT8dq0wM62TRUaOvso=s10000, https://lh5.googleusercontent.com/p/AF1QipNiAt_HwQwEHK8H32pvaXpsQ7r-ooMDUobhtkXq=s10000, https://lh5.googleusercontent.com/p/AF1QipM5GfVcCsGiPmnwqHhpv0vpQruH2TajW9iyhM_p=s10000, https://lh5.googleusercontent.com/p/AF1QipOCPXXD0cK9hShWxcqhq9o_3YMP5lBJ-MptLv53=s10000, https://lh5.googleusercontent.com/p/AF1QipNJ1IvdwYtYCW38VD-7iCwmShX8qJp-QN9Nv4yn=s10000",3.3,"Free breakfast, Free Wi-Fi, Free parking, Fitness centre, Restaurant, Full-service laundry, Smoke-free property"
Bắc Giang,Korea Hotel Bac Giang,https://www.facebook.com/Koreahotelbacgiang/?modal=admin_todo_tour,Không có mô tả,1014615,"Thành cổ Xương Giang, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Bốn Mùa",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipONJlJk5XQagBlDa5Fbs7jqQHCKw-69WnzDlyRx=s10000, https://images.trvl-media.com/lodging/90000000/90000000/89993800/89993735/b0810c4f_z.jpg, https://photos.hotelbeds.com/giata/original/95/955359/955359a_hb_w_003.jpeg, https://photos.hotelbeds.com/giata/original/95/955359/955359a_hb_a_002.jpeg, https://photos.hotelbeds.com/giata/original/95/955359/955359a_hb_a_005.jpeg, https://photos.hotelbeds.com/giata/original/95/955359/955359a_hb_ro_004.jpeg, https://photos.hotelbeds.com/giata/original/95/955359/955359a_hb_ro_001.jpeg, https://photos.hotelbeds.com/giata/original/95/955359/955359a_hb_l_001.jpeg, https://photos.hotelbeds.com/giata/original/95/955359/955359a_hb_ro_003.jpeg",3.2,"Free Wi-Fi, Free parking, Air conditioning, Room service, Kitchen in some rooms, Airport shuttle, Full-service laundry, Child-friendly, Smoke-free property"
Bắc Giang,RAVATEL HOME BAC GIANG,http://ravatelhome.vn/,Không có mô tả,0,"Thành cổ Xương Giang, Cảng hàng không Quốc tế Nội Bài, Nhà Hàng Hải Sản Ghẹ Xanh Bắc Giang",Khách sạn 3 sao,"https://lh5.googleusercontent.com/p/AF1QipPE-6u9UI816BOaj6VF-DLQquONZSsSMKiseBw2=s10000, https://lh5.googleusercontent.com/p/AF1QipNZm4xgoi4UTPfgAmepowI1DPgojxpCoYtFDPAQ=s10000, https://lh5.googleusercontent.com/p/AF1QipOLFv7JioxtkzaxlO06-XjgBZq3AMnbAatawHn2=s10000, https://lh5.googleusercontent.com/p/AF1QipMLrKGywCKqQ2T8rE46tavDOj4BX0oDmcw_aLpa=s10000, https://images.trvl-media.com/lodging/25000000/24410000/24401900/24401833/e3d02b4d_z.jpg, https://lh5.googleusercontent.com/p/AF1QipM78mZ5fsQaj05mzv8qKuLhaWgzrCJpCSK770Au=s10000, https://lh5.googleusercontent.com/p/AF1QipN7KD5zYvu8fe_k-5_wh-sqedAIwDWNZPaVp-lj=s10000, https://lh5.googleusercontent.com/p/AF1QipP6-Fkcunh0ih9FVxQkCIYOx79af-89C-WSCSLQ=s10000, https://lh5.googleusercontent.com/p/AF1QipMCJBVnwFSgNt-dK78wjO-LV65_scQKDU5KxGcl=s10000",2.8,"Free breakfast, Free Wi-Fi, Free parking, Indoor pool, Hot tub, Air conditioning, Fitness centre, Restaurant, Room service, Kitchen in some rooms, Airport shuttle, Golf, Full-service laundry, Accessible, Child-friendly, Smoke-free property"
Bắc Giang,LINN HOTEL,https://www.facebook.com/Linnhotel,Không có mô tả,1404457,"Thành cổ Xương Giang, Cảng hàng không Quốc tế Nội Bài, nhà hàng Nhật Bản REIWA",Không có hạng sao,"https://lh5.googleusercontent.com/p/AF1QipPMKh6rFzd2Qeh9xbg82fC6wCfZeGu8mVDn1bBP=s10000, https://lh5.googleusercontent.com/p/AF1QipM8gCg2zEzIylanLpVnUqfe2s-DRp55MNa7b81K=s10000, https://lh5.googleusercontent.com/p/AF1QipPGhv8EWVxQu1JKLOtKhFddQcQLQfB1Tu_A-gl1=s10000, https://lh5.googleusercontent.com/p/AF1QipO2hGAilWJUY7lMHni79JWI7a-z2XObDhNgM__p=s10000, https://images.trvl-media.com/lodging/101000000/100930000/100926400/100926369/919aaace_z.jpg, https://lh5.googleusercontent.com/p/AF1QipOzBSL25bBC0wl9C_RQecaATB-w-aqKoNaeXvTF=s10000, https://lh5.googleusercontent.com/p/AF1QipOrqQztYKKqH3pDweca66k1BXVVri4K8dIWpnXi=s10000, https://images.trvl-media.com/lodging/101000000/100930000/100926400/100926369/8f87d6c2_z.jpg, https://images.trvl-media.com/lodging/101000000/100930000/100926400/100926369/a13acf4d_z.jpg",3.4,"Free breakfast, Free Wi-Fi, Free parking, Air conditioning, Spa, Restaurant, Kitchen in rooms, Full-service laundry, Smoke-free property"
